-1.000000000000000000e+00,-1.178010575217943723e+00,1.895629837799850392e-02,-1.171505402475421898e+00,1.805965463858262565e-02,2.238058805133520957e-01,4.270019614731294412e-03
-9.487179487179486781e-01,-9.367129402492009316e-01,1.075100183112043251e-02,-9.318205673374768683e-01,1.056190459538225261e-02,2.343135010454712452e-01,4.348621946339362339e-03
-8.974358974358974672e-01,-6.904725357910872496e-01,6.903250647785186267e-03,-6.881985456730372874e-01,6.884244021071891928e-03,2.418210604379782136e-01,4.476282741524334821e-03
-8.461538461538461453e-01,-4.483990310126440559e-01,5.701264379263659698e-03,-4.493142595069137268e-01,5.576296140929310440e-03,2.500411064865041277e-01,4.602816473429935037e-03
-7.948717948717949344e-01,-2.191232713506796881e-01,5.736728607084629061e-03,-2.232535744845152992e-01,5.446841282098743679e-03,2.489011358572452703e-01,4.721469238541902216e-03
-7.435897435897436125e-01,-1.028189332222548269e-02,6.013685011422298388e-03,-1.709449100111845588e-02,5.628993278454247177e-03,2.305804950620229110e-01,4.731078651599511867e-03
-6.923076923076922906e-01,1.719087566342706597e-01,5.977608158449831954e-03,1.634231272702761639e-01,5.604697310627985637e-03,2.400045125515585798e-01,4.735955593271014806e-03
-6.410256410256409687e-01,3.229524057802990455e-01,5.470331285828078371e-03,3.141168976828551118e-01,5.186816437915155870e-03,2.296791631203006778e-01,4.667487214580799855e-03
-5.897435897435897578e-01,4.402224360042609752e-01,4.627862041925556724e-03,4.324588203742477099e-01,4.456703009333560193e-03,2.055118670794516822e-01,4.618556616170107348e-03
-5.384615384615385469e-01,5.229533142997008222e-01,3.746297736447856686e-03,5.175498818725062788e-01,3.663313432613260392e-03,1.917863181688227170e-01,4.580845452281533461e-03
-4.871794871794872250e-01,5.720828684590884006e-01,3.144882293195205847e-03,5.699837664605164056e-01,3.102159025044607180e-03,1.796897728693076512e-01,4.491916752805425947e-03
-4.358974358974359031e-01,5.899702731123588340e-01,3.053808183544837185e-03,5.916208192111154229e-01,3.001755064864942892e-03,1.550997658544116808e-01,4.403300454489326131e-03
-3.846153846153845812e-01,5.800274418844273416e-01,3.547369458386517849e-03,5.853006672783143127e-01,3.445962185660598337e-03,1.285524636003557153e-01,4.302942320382453778e-03
-3.333333333333333703e-01,5.463097090611097606e-01,4.531487894118169102e-03,5.545260113628025511e-01,4.350938376510637279e-03,9.881066270335298052e-02,4.248994466950514574e-03
-2.820512820512820484e-01,4.931142059118948651e-01,5.780974626909185510e-03,5.031507028038223472e-01,5.498397232107281665e-03,7.139098757747150414e-02,4.230932883872010053e-03
-2.307692307692308376e-01,4.246308950853720510e-01,7.009773714339195827e-03,4.351023488682786988e-01,6.608970558379038789e-03,4.042882994230900112e-02,4.223326148620470434e-03
-1.794871794871795156e-01,3.446822947066523479e-01,7.950437047177238981e-03,3.541637283829613958e-01,7.427667201258944182e-03,8.333200576258855546e-03,4.201715584982489496e-03
-1.282051282051281937e-01,2.565746875164990337e-01,8.419315575181385292e-03,2.638289600812595559e-01,7.792118386315338881e-03,-1.912510965327019613e-02,4.218402913043669752e-03
-7.692307692307698286e-02,1.630678115706439835e-01,8.351090981200459673e-03,1.672405972069683222e-01,7.663533081836284427e-03,-4.413070016222551961e-02,4.215093062416231523e-03
-2.564102564102566095e-02,6.645373528244168104e-02,7.797558019731365420e-03,6.720371431977632815e-02,7.115837568237790012e-03,-7.621418860942050233e-02,4.261166691659165097e-03
