-3.141592653589793116e+00,-6.852595313808063082e-02,3.217377763859996520e-02,3.847799812505035832e-02,7.670253836098459704e-03,-5.565287607854429996e-01,7.093228368209888828e-04
-3.013364382014699583e+00,-1.534213128353119071e-01,1.571566764227716462e-02,-1.029066435306597305e-01,6.395540938370938150e-03,-5.957994247871514215e-01,8.153359866545507439e-04
-2.885136110439606050e+00,-2.513850222312972171e-01,8.553169944188532270e-03,-2.419907890840574394e-01,5.258653878386990166e-03,-6.326178005644335078e-01,9.273865349415635808e-04
-2.756907838864512517e+00,-3.603134568640784519e-01,5.923386888220694146e-03,-3.764798523329937474e-01,4.284447422484132136e-03,-6.664348071724631728e-01,1.038747034862739886e-03
-2.628679567289418983e+00,-4.770016703244086553e-01,4.977579280059929445e-03,-5.041574449321477580e-01,3.486780347629469135e-03,-7.015630135475376949e-01,1.148770456346828945e-03
-2.500451295714325006e+00,-5.971969299949240195e-01,4.613060991309092529e-03,-6.229220137668871615e-01,2.868717011778356731e-03,-7.296526606657535163e-01,1.250627396016560939e-03
-2.372223024139231473e+00,-7.157920719398018772e-01,4.752493600569618337e-03,-7.308215882806400332e-01,2.423357784593567314e-03,-7.492820832713125156e-01,1.359881417669977447e-03
-2.243994752564137940e+00,-8.271638204056267485e-01,5.525106294743453716e-03,-8.260860644957901400e-01,2.135212396203913041e-03,-7.632067353350768801e-01,1.447576608250261037e-03
-2.115766480989044407e+00,-9.256345912496206640e-01,6.751186334901460029e-03,-9.071564928762916313e-01,1.981999789673145797e-03,-7.686835311060048470e-01,1.513776349318760213e-03
-1.987538209413950874e+00,-1.006007725059183899e+00,7.891446486799180704e-03,-9.727108863653847193e-01,1.936736058324788675e-03,-7.725539254014374135e-01,1.569825744552001820e-03
-1.859309937838857341e+00,-1.064102094839770807e+00,8.345814411785390519e-03,-1.021686122086863602e+00,1.969959707144813919e-03,-7.672201609070535833e-01,1.603812782940596286e-03
-1.731081666263763585e+00,-1.097199375616112471e+00,7.823816448472964424e-03,-1.053295574385136657e+00,2.051941342895245452e-03,-7.516703979236213362e-01,1.624483342124960440e-03
-1.602853394688670052e+00,-1.104321150597853851e+00,6.528551326989928683e-03,-1.067042187043837798e+00,2.154732839608567915e-03,-7.370651063638966605e-01,1.630557286598192370e-03
-1.474625123113576519e+00,-1.086275376052271424e+00,5.053616113131820242e-03,-1.062726767512669035e+00,2.253928257870540987e-03,-7.110734523402971741e-01,1.611281995441464065e-03
-1.346396851538482764e+00,-1.045450081983551938e+00,4.073999646519110840e-03,-1.040451364555539326e+00,2.330033936431472746e-03,-6.747933694802257243e-01,1.581680906095942005e-03
-1.218168579963389231e+00,-9.853797046025362105e-01,4.014060933313245982e-03,-1.000617671618812876e+00,2.369376347511700700e-03,-6.353422234752814646e-01,1.530043178059741242e-03
-1.089940308388295698e+00,-9.101560963754984357e-01,4.861315727007875509e-03,-9.439204800773078885e-01,2.364511273820506330e-03,-5.875433278543227278e-01,1.477950210383942049e-03
-9.617120368132021646e-01,-8.237910609161218645e-01,6.198287415607683926e-03,-8.713362880021651158e-01,2.314134177335065278e-03,-5.342360429666400679e-01,1.409771706871104603e-03
-8.334837652381086315e-01,-7.296510552727145660e-01,7.413066433748394246e-03,-7.841072498692003290e-01,2.222526794863133922e-03,-4.779333955287372593e-01,1.337998849358261423e-03
-7.052554936630150983e-01,-6.300727159852493875e-01,7.976507971757973436e-03,-6.837207293772088468e-01,2.098606643594958399e-03,-4.119807241344759507e-01,1.287354240319827725e-03
-5.770272220879215652e-01,-5.262313157128756247e-01,7.660234158200163179e-03,-5.718847900105311632e-01,1.954672160842905147e-03,-3.446503949629601271e-01,1.219776452341097411e-03
-4.487989505128275880e-01,-4.182804836098517054e-01,6.607141929039661576e-03,-4.505000249669659507e-01,1.804954961358280199e-03,-2.712286801360621613e-01,1.168365627438429973e-03
-3.205706789377340549e-01,-3.057224853903109940e-01,5.234746167998682864e-03,-3.216281884784774614e-01,1.664101021484319393e-03,-2.003570531672352328e-01,1.114136130473300295e-03
-1.923424073626405217e-01,-1.879178231707156477e-01,4.026085420230529621e-03,-1.874581433836147171e-01,1.545703934842601818e-03,-1.220301284014671667e-01,1.099774454930287212e-03
-6.411413578754698861e-02,-6.461302060942847314e-02,3.313590287144618785e-03,-5.026968419697629836e-02,1.461005797405084700e-03,-4.632763294546700383e-02,1.083776615086064384e-03
