-1.000000000000000000e+00,-1.178010575217943723e+00,1.895629837799850392e-02,-1.171505402475421898e+00,1.805965463858262565e-02,-6.999233447720427659e-01,9.802643465484003546e-03
-9.487179487179486781e-01,-9.367129402492009316e-01,1.075100183112043251e-02,-9.318205673374768683e-01,1.056190459538225261e-02,-6.616415711843539604e-01,9.728238411647979755e-03
-8.974358974358974672e-01,-6.904725357910872496e-01,6.903250647785186267e-03,-6.881985456730372874e-01,6.884244021071891928e-03,-5.752930227428203480e-01,8.196538937912284037e-03
-8.461538461538461453e-01,-4.483990310126440559e-01,5.701264379263659698e-03,-4.493142595069137268e-01,5.576296140929310440e-03,-4.422596003443883816e-01,7.493186000197042673e-03
-7.948717948717949344e-01,-2.191232713506796881e-01,5.736728607084629061e-03,-2.232535744845152992e-01,5.446841282098743679e-03,-2.763152412293022331e-01,5.087808404404447517e-03
-7.435897435897436125e-01,-1.028189332222548269e-02,6.013685011422298388e-03,-1.709449100111845588e-02,5.628993278454247177e-03,-1.768505594162262662e-01,6.415936327936085960e-03
-6.923076923076922906e-01,1.719087566342706597e-01,5.977608158449831954e-03,1.634231272702761639e-01,5.604697310627985637e-03,-4.220832641278964709e-02,8.108730950871681498e-03
-6.410256410256409687e-01,3.229524057802990455e-01,5.470331285828078371e-03,3.141168976828551118e-01,5.186816437915155870e-03,1.158287664116458560e-01,3.946416292695624148e-03
-5.897435897435897578e-01,4.402224360042609752e-01,4.627862041925556724e-03,4.324588203742477099e-01,4.456703009333560193e-03,2.503860446404869156e-01,3.884433533397011525e-03
-5.384615384615385469e-01,5.229533142997008222e-01,3.746297736447856686e-03,5.175498818725062788e-01,3.663313432613260392e-03,2.991857762869218895e-01,4.259998503191675910e-03
-4.871794871794872250e-01,5.720828684590884006e-01,3.144882293195205847e-03,5.699837664605164056e-01,3.102159025044607180e-03,4.758663950817698662e-01,7.042973931555568043e-03
-4.358974358974359031e-01,5.899702731123588340e-01,3.053808183544837185e-03,5.916208192111154229e-01,3.001755064864942892e-03,5.052812579930413550e-01,6.665866642479976664e-03
-3.846153846153845812e-01,5.800274418844273416e-01,3.547369458386517849e-03,5.853006672783143127e-01,3.445962185660598337e-03,5.272075744899246130e-01,6.144366293125250698e-03
-3.333333333333333703e-01,5.463097090611097606e-01,4.531487894118169102e-03,5.545260113628025511e-01,4.350938376510637279e-03,5.778871959171485440e-01,6.365407196837332901e-03
-2.820512820512820484e-01,4.931142059118948651e-01,5.780974626909185510e-03,5.031507028038223472e-01,5.498397232107281665e-03,6.120886877662637948e-01,6.878428372564401871e-03
-2.307692307692308376e-01,4.246308950853720510e-01,7.009773714339195827e-03,4.351023488682786988e-01,6.608970558379038789e-03,5.394056051575557564e-01,7.670350127929715690e-03
-1.794871794871795156e-01,3.446822947066523479e-01,7.950437047177238981e-03,3.541637283829613958e-01,7.427667201258944182e-03,5.243895745305841016e-01,7.048979445104040786e-03
-1.282051282051281937e-01,2.565746875164990337e-01,8.419315575181385292e-03,2.638289600812595559e-01,7.792118386315338881e-03,4.058675858188076635e-01,5.927798897333135496e-03
-7.692307692307698286e-02,1.630678115706439835e-01,8.351090981200459673e-03,1.672405972069683222e-01,7.663533081836284427e-03,3.246512133798080124e-01,6.922939623340643341e-03
-2.564102564102566095e-02,6.645373528244168104e-02,7.797558019731365420e-03,6.720371431977632815e-02,7.115837568237790012e-03,1.876859431993818661e-01,8.550519004228431322e-03
2.564102564102554993e-02,-3.127904977204042092e-02,6.896901596301185933e-03,-3.373628011126635073e-02,6.293834162901081400e-03,1.367494643617456762e-01,7.346918435984009337e-03
7.692307692307687184e-02,-1.282314385442613891e-01,5.827323247115434590e-03,-1.331729093668390096e-01,5.360434690820548194e-03,-5.256029428356964045e-02,7.433671402657592367e-03
1.282051282051281937e-01,-2.223707672101327693e-01,4.760774309570003915e-03,-2.287007022026875669e-01,4.453170287284634668e-03,-8.733555937645838541e-02,7.046922713474518783e-03
1.794871794871795156e-01,-3.113409886088338019e-01,3.829120461960711097e-03,-3.177875898249280517e-01,3.662351314518353523e-03,-1.951997776005009733e-01,6.854292410968213997e-03
2.307692307692308376e-01,-3.923426826699788483e-01,3.108518029048545905e-03,-3.976836018520509830e-01,3.031795337160793531e-03,-3.340633580013227522e-01,8.278811027726569807e-03
2.820512820512819374e-01,-4.621094994928055533e-01,2.620988044024330499e-03,-4.653871515914034807e-01,2.573391725168897980e-03,-3.614980202968207101e-01,4.907279442279506056e-03
