-1.000000000000000000e+00,-1.178010575217943723e+00,1.895629837799850392e-02,-1.171505402475421898e+00,1.805965463858262565e-02,-6.954164602126416961e-01,8.593281396422741344e-03
-9.487179487179486781e-01,-9.367129402492009316e-01,1.075100183112043251e-02,-9.318205673374768683e-01,1.056190459538225261e-02,-6.035237058500200202e-01,8.219132243189632148e-03
-8.974358974358974672e-01,-6.904725357910872496e-01,6.903250647785186267e-03,-6.881985456730372874e-01,6.884244021071891928e-03,-5.128061184340151346e-01,7.593937217718532695e-03
-8.461538461538461453e-01,-4.483990310126440559e-01,5.701264379263659698e-03,-4.493142595069137268e-01,5.576296140929310440e-03,-4.012440445711037418e-01,6.968017127712658118e-03
-7.948717948717949344e-01,-2.191232713506796881e-01,5.736728607084629061e-03,-2.232535744845152992e-01,5.446841282098743679e-03,-2.624361752126920244e-01,6.260802532299755696e-03
-7.435897435897436125e-01,-1.028189332222548269e-02,6.013685011422298388e-03,-1.709449100111845588e-02,5.628993278454247177e-03,-1.510836505892794446e-01,5.785750915611842515e-03
-6.923076923076922906e-01,1.719087566342706597e-01,5.977608158449831954e-03,1.634231272702761639e-01,5.604697310627985637e-03,2.642859891686567906e-03,5.318851683690914954e-03
-6.410256410256409687e-01,3.229524057802990455e-01,5.470331285828078371e-03,3.141168976828551118e-01,5.186816437915155870e-03,1.047573339790956043e-01,5.321612315075027570e-03
-5.897435897435897578e-01,4.402224360042609752e-01,4.627862041925556724e-03,4.324588203742477099e-01,4.456703009333560193e-03,2.370339560591659123e-01,5.036046250259499507e-03
-5.384615384615385469e-01,5.229533142997008222e-01,3.746297736447856686e-03,5.175498818725062788e-01,3.663313432613260392e-03,3.441172390828163841e-01,5.214012827722198581e-03
-4.871794871794872250e-01,5.720828684590884006e-01,3.144882293195205847e-03,5.699837664605164056e-01,3.102159025044607180e-03,4.373710630520848408e-01,5.216597813154632071e-03
-4.358974358974359031e-01,5.899702731123588340e-01,3.053808183544837185e-03,5.916208192111154229e-01,3.001755064864942892e-03,5.239921001695138081e-01,5.488416911387903815e-03
-3.846153846153845812e-01,5.800274418844273416e-01,3.547369458386517849e-03,5.853006672783143127e-01,3.445962185660598337e-03,5.531269140760359804e-01,5.356276145575693086e-03
-3.333333333333333703e-01,5.463097090611097606e-01,4.531487894118169102e-03,5.545260113628025511e-01,4.350938376510637279e-03,5.612343963064968522e-01,5.685459014077335997e-03
-2.820512820512820484e-01,4.931142059118948651e-01,5.780974626909185510e-03,5.031507028038223472e-01,5.498397232107281665e-03,5.716973840826976572e-01,5.823737504441397345e-03
-2.307692307692308376e-01,4.246308950853720510e-01,7.009773714339195827e-03,4.351023488682786988e-01,6.608970558379038789e-03,5.456108685476068754e-01,5.635118379720246290e-03
-1.794871794871795156e-01,3.446822947066523479e-01,7.950437047177238981e-03,3.541637283829613958e-01,7.427667201258944182e-03,4.728870141038711283e-01,5.509061934342258937e-03
-1.282051282051281937e-01,2.565746875164990337e-01,8.419315575181385292e-03,2.638289600812595559e-01,7.792118386315338881e-03,4.160088192386497408e-01,5.312607439380140351e-03
-7.692307692307698286e-02,1.630678115706439835e-01,8.351090981200459673e-03,1.672405972069683222e-01,7.663533081836284427e-03,3.156135166957551585e-01,5.377054365586234064e-03
-2.564102564102566095e-02,6.645373528244168104e-02,7.797558019731365420e-03,6.720371431977632815e-02,7.115837568237790012e-03,2.136623352524550101e-01,5.058130463740993614e-03
2.564102564102554993e-02,-3.127904977204042092e-02,6.896901596301185933e-03,-3.373628011126635073e-02,6.293834162901081400e-03,9.825695960434241427e-02,4.883102760763455112e-03
